id,Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
557956,Male,27.266287,1.836669,120.794535,1,1,2.938616,3.0,Sometimes,0,2.305521,0,0.958555,1.333559,Sometimes,Automobile
442076,Female,25.994949,1.63073,104.947703,1,1,3.0,3.0,Sometimes,0,2.828861,0,0.035928,0.629285,Sometimes,Public_Transportation
302155,Female,19.071027,1.522429,42.0,1,1,3.0,1.095223,Sometimes,0,1.796257,0,1.079524,0.0,Sometimes,Automobile
999930,Male,24.002404,1.766888,113.077187,1,1,1.276858,3.0,Sometimes,0,2.002495,0,1.006884,0.003695,Sometimes,Public_Transportation
969405,Male,35.0,1.77,65.0,0,1,2.0,3.0,Sometimes,0,1.0,0,1.0,0.0,0,Automobile
508710,Female,18.0,1.65,86.0,1,1,3.0,1.009426,Sometimes,0,3.0,0,1.0,0.0,0,Public_Transportation
950521,Male,24.041043,1.608914,100.642257,1,1,2.611847,1.473088,Sometimes,0,1.01378,0,1.156024,1.665621,0,Public_Transportation
384334,Male,24.739421,1.755967,117.298233,1,1,1.397468,3.0,Sometimes,0,2.0,0,0.684487,0.630866,Sometimes,Public_Transportation
372679,Female,22.875223,1.632605,82.0,1,1,1.00876,1.0,Sometimes,0,1.383894,0,0.0,0.306124,Sometimes,Public_Transportation
956992,Female,21.0,1.52,42.0,1,1,3.0,1.0,Frequently,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
984734,Female,18.0,1.75,52.0,0,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
484213,Male,39.656559,1.787733,98.66176,1,1,2.0,1.355752,Sometimes,0,2.117733,0,1.516147,0.0,Sometimes,Automobile
675543,Male,22.591026,1.751278,87.676154,1,1,2.0,3.0,Sometimes,0,2.157395,0,2.64102,0.0,0,Public_Transportation
745888,Female,25.696736,1.677672,112.226032,1,1,3.0,3.0,Sometimes,0,2.326635,0,0.427905,0.843283,Sometimes,Public_Transportation
117477,Female,21.232659,1.751067,133.843033,1,1,3.0,3.0,Sometimes,0,2.837797,0,1.46782,0.897924,Sometimes,Public_Transportation
780217,Female,34.0,1.54,77.0,1,1,2.0,3.0,Sometimes,1,1.0,0,0.0,0.0,0,Automobile
947525,Female,18.88485,1.758372,79.828725,1,1,2.0,2.667711,Sometimes,0,2.452789,0,0.747528,0.967919,Frequently,Public_Transportation
649266,Female,20.954955,1.6,72.0,1,0,2.0,3.0,Sometimes,0,1.0,0,0.933595,0.0,0,Public_Transportation
747782,Male,21.0,1.72,68.0,1,1,1.0,1.0,Frequently,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
711353,Male,33.0,1.75,85.0,1,0,2.0,3.0,Frequently,1,2.0,0,1.0,1.0,Sometimes,Automobile
341978,Male,18.656912,1.631856,90.0,1,1,2.0,3.0,Sometimes,0,1.796257,0,1.0,0.0,Sometimes,Public_Transportation
770780,Male,21.0,1.7,80.0,1,1,2.0,3.0,Frequently,0,2.0,0,3.0,1.0,Sometimes,Public_Transportation
625616,Female,19.0,1.63,61.0,1,1,3.0,3.0,Always,0,3.0,0,2.0,0.0,Sometimes,Public_Transportation
104310,Male,20.0,1.85,115.0,1,1,2.0,3.0,Sometimes,0,3.0,0,2.0,1.0,Sometimes,Public_Transportation
254546,Female,23.0,1.66,60.0,1,1,2.0,1.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
338356,Female,26.0,1.643421,111.949972,1,1,3.0,3.0,Sometimes,0,2.740525,0,0.0,0.152985,Sometimes,Public_Transportation
205794,Male,38.112989,1.77274,117.651046,1,1,2.938616,2.993856,Sometimes,0,2.748909,0,0.64235,0.0,Sometimes,Automobile
222716,Male,55.0,1.65,85.0,0,0,3.0,3.0,Sometimes,0,2.0,0,1.0,0.0,0,Automobile
101920,Female,21.0,1.61,63.0,1,1,3.0,3.0,Frequently,0,2.0,0,1.0,0.0,Sometimes,Public_Transportation
844417,Female,25.907833,1.600762,102.555691,1,1,3.0,3.0,Sometimes,0,1.032834,0,0.04525,0.543118,Sometimes,Public_Transportation
579075,Female,39.12631,1.517248,79.843221,1,1,2.0,3.0,Sometimes,0,2.13755,0,0.0,0.0,Sometimes,Automobile
900357,Female,32.997118,1.672446,74.812707,1,1,2.948425,1.198643,Sometimes,0,2.0,0,0.0,0.371941,Sometimes,Automobile
811568,Male,31.333798,1.803129,91.052215,1,1,1.882235,2.966803,Sometimes,0,2.0,0,0.047738,0.174848,Sometimes,Public_Transportation
986298,Female,21.0,1.63,54.5,0,1,3.0,1.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
367043,Male,25.526746,1.785062,115.347176,1,1,1.475906,3.0,Sometimes,0,2.102709,0,1.822186,0.380979,Sometimes,Public_Transportation
519479,Male,25.3292,1.774644,114.004832,1,1,1.758394,3.0,Sometimes,0,2.03415,0,0.684879,0.034897,Sometimes,Public_Transportation
593945,Male,22.926352,1.812259,105.037203,1,1,2.0,2.977909,Sometimes,0,2.654702,0,0.0,0.735201,Sometimes,Public_Transportation
930576,Female,21.0,1.55,62.337721,1,0,2.0,1.0,Sometimes,0,2.673835,0,1.0,0.0,Sometimes,Public_Transportation
361115,Female,26.0,1.62439,110.804337,1,1,3.0,3.0,Sometimes,0,2.748909,0,0.0,0.462973,Sometimes,Public_Transportation
655197,Female,20.951084,1.72692,130.871127,1,1,3.0,3.0,Sometimes,0,1.650612,0,1.68249,0.836151,Sometimes,Public_Transportation
788203,Male,18.0,1.799779,108.934574,1,1,2.0,1.194815,Sometimes,0,2.434832,0,1.0,1.432336,0,Public_Transportation
671812,Male,29.883021,1.754711,112.725005,1,1,1.99124,3.0,Sometimes,0,2.0,0,0.0,0.696948,Sometimes,Automobile
236296,Male,29.463168,1.66084,102.003378,1,1,2.0,3.0,Sometimes,0,1.520215,0,0.195339,0.0,0,Public_Transportation
429900,Female,21.0,1.62,68.0,0,1,3.0,1.0,0,0,2.0,0,1.0,0.0,Sometimes,Public_Transportation
545485,Female,21.28253,1.730113,131.877558,1,1,3.0,3.0,Sometimes,0,1.705218,0,1.63812,0.939726,Sometimes,Public_Transportation
725506,Male,23.0,1.75,95.0,1,1,2.0,3.0,Sometimes,0,2.0,0,0.0,2.0,0,Public_Transportation
587511,Female,23.76197,1.69135,114.480696,1,1,3.0,3.0,Sometimes,0,2.419153,0,0.334264,0.92376,Sometimes,Public_Transportation
753222,Female,23.0,1.58,58.0,1,1,2.0,1.0,Sometimes,0,2.0,0,1.0,0.0,0,Public_Transportation
749858,Female,26.0,1.641601,111.946655,1,1,3.0,3.0,Sometimes,0,2.634342,0,0.0,0.096576,Sometimes,Public_Transportation
310576,Female,37.0,1.68,75.0,1,1,2.0,3.0,Sometimes,0,1.0,0,1.0,0.0,Sometimes,Automobile
919867,Male,27.14823,1.741413,78.01388,1,1,2.580872,3.0,Sometimes,0,2.181057,0,0.916478,0.990741,Sometimes,Automobile
439498,Male,22.851773,1.853373,121.737836,1,1,2.79606,3.0,Sometimes,0,2.650989,0,0.478595,0.0,Sometimes,Public_Transportation
439222,Female,16.913841,1.634832,67.140367,1,1,1.443674,3.0,Sometimes,0,1.440526,1,0.912334,1.727828,Sometimes,Public_Transportation
243848,Female,38.0,1.64,71.0,1,0,2.0,3.0,Sometimes,0,2.0,0,1.0,0.0,Sometimes,Automobile
263568,Female,18.0,1.7,50.0,0,1,1.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
611292,Female,18.0,1.66,60.0,0,1,1.0,3.0,Always,0,2.0,0,0.0,1.0,0,Public_Transportation
525597,Female,37.0,1.5,63.0,1,1,2.0,1.0,Sometimes,0,1.0,0,0.0,0.0,Sometimes,Automobile
712904,Female,16.913841,1.647768,49.603807,1,1,2.66889,3.0,Sometimes,0,2.0,0,0.127425,1.0,0,Public_Transportation
444603,Female,31.010302,1.643402,74.803157,1,1,2.0,3.0,Sometimes,0,1.979833,0,0.897702,0.0,Sometimes,Public_Transportation
107500,Female,39.135634,1.685947,79.713492,1,1,2.592247,3.0,Sometimes,0,2.0,0,0.0,0.0,0,Automobile
845311,Female,18.0,1.732096,50.0,0,1,2.996717,3.0,Sometimes,0,2.0,0,1.999836,1.035711,Sometimes,Public_Transportation
733035,Male,40.366238,1.722785,109.349025,1,1,2.281963,1.109956,Sometimes,0,1.0,0,1.979355,0.0,Sometimes,Automobile
759448,Female,29.0,1.7,73.0,1,1,3.0,3.0,Sometimes,0,1.0,0,0.0,0.0,Sometimes,Automobile
767415,Female,37.0,1.58,76.0,1,1,2.0,3.0,Sometimes,0,2.0,0,0.0,0.0,Sometimes,Automobile
282334,Female,21.980847,1.62,74.812707,1,1,2.0,1.0,Sometimes,0,1.0,0,1.71836,0.0,Sometimes,Public_Transportation
209553,Male,18.0,1.7,75.0,1,1,2.0,4.0,Frequently,0,2.0,0,3.0,1.0,Sometimes,Public_Transportation
628739,Female,23.32012,1.518917,65.363941,1,1,2.0,2.667711,Sometimes,0,2.0,0,0.0,0.790967,0,Public_Transportation
227921,Male,23.329344,1.75,119.029103,1,1,2.328469,3.0,Sometimes,0,2.042073,0,0.884935,0.619012,Sometimes,Public_Transportation
879103,Female,20.0,1.56,45.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
122782,Male,24.521879,1.783914,120.344402,1,1,2.962415,2.993634,Sometimes,0,1.639202,0,1.866839,0.6454,Sometimes,Public_Transportation
128343,Female,19.0,1.52,42.0,0,1,3.0,1.0,Frequently,0,1.0,0,0.0,0.0,0,Public_Transportation
830382,Female,26.0,1.623707,104.838425,1,1,3.0,3.0,Sometimes,0,2.45126,0,0.0,0.539074,Sometimes,Public_Transportation
598987,Female,21.285965,1.719913,131.877558,1,1,3.0,3.0,Sometimes,0,1.251715,0,1.686229,0.62535,Sometimes,Public_Transportation
554582,Male,22.336216,1.823168,61.411141,1,1,3.0,3.0,Sometimes,0,2.515765,0,1.252472,0.262118,Sometimes,Automobile
662202,Female,23.0,1.75,78.0,1,0,2.0,1.0,Sometimes,0,2.0,0,1.0,0.0,0,Public_Transportation
120965,Female,18.0,1.62,53.0,0,1,2.0,1.0,Sometimes,0,1.0,0,1.0,1.0,0,Public_Transportation
668025,Female,18.0,1.65,56.0,1,1,3.0,4.0,Frequently,0,1.0,0,1.0,2.0,0,Public_Transportation
569928,Male,25.0,1.85,68.0,0,1,2.0,1.0,Sometimes,0,2.0,0,1.0,0.0,0,Public_Transportation
890401,Female,23.426036,1.739991,132.145549,1,1,3.0,3.0,Sometimes,0,2.795752,0,0.770536,0.867259,Sometimes,Public_Transportation
729387,Male,18.0,1.78,108.0,1,1,2.0,1.0,Frequently,0,3.0,0,1.0,1.0,Sometimes,Public_Transportation
119156,Male,18.0,1.7,50.0,0,1,2.0,3.0,Frequently,0,2.0,0,1.0,1.0,0,Public_Transportation
255504,Male,17.0,1.74,64.0,0,0,3.0,4.0,Frequently,0,2.0,0,3.0,0.0,Sometimes,Public_Transportation
673796,Female,40.993179,1.589829,79.469513,1,1,2.903545,3.0,Sometimes,0,2.0,0,2.0,0.0,0,Automobile
166524,Male,20.491475,1.768493,54.98774,1,1,2.0,3.0,Sometimes,0,2.0,0,0.767013,2.0,0,Public_Transportation
784846,Male,23.254934,1.702516,75.0,1,1,2.0,3.0,Sometimes,0,2.802498,0,0.987591,0.0,Sometimes,Public_Transportation
701223,Female,19.0,1.64,58.0,1,1,3.0,3.0,Sometimes,0,2.0,0,1.0,0.0,Sometimes,Public_Transportation
244457,Female,26.0,1.622468,111.600553,1,1,3.0,3.0,Sometimes,0,2.476002,0,0.0,0.462973,Sometimes,Public_Transportation
529047,Male,25.0,1.72,62.0,1,1,3.0,3.0,Sometimes,0,2.0,0,1.0,0.0,0,Public_Transportation
234088,Male,18.0,1.7,85.0,1,1,2.0,3.0,Frequently,0,2.0,0,2.0,1.0,Sometimes,Public_Transportation
565802,Female,20.206358,1.7,45.0,0,1,3.0,3.0,Frequently,0,1.307563,0,0.132629,0.0,Sometimes,Public_Transportation
502228,Female,21.051107,1.763847,137.796884,1,1,3.0,3.0,Sometimes,0,2.896088,0,1.999836,0.925843,Sometimes,Public_Transportation
508997,Female,37.976924,1.559005,77.013902,1,1,2.535154,2.116195,Sometimes,0,2.005194,0,0.105408,0.0,Sometimes,Automobile
919053,Male,31.56724,1.761068,128.114161,1,1,2.115354,3.0,Sometimes,0,1.590418,0,0.943058,0.0,Sometimes,Automobile
482958,Female,25.929746,1.681394,104.810024,1,1,3.0,3.0,Sometimes,0,1.031354,0,0.069238,0.55415,Sometimes,Public_Transportation
561599,Female,21.572114,1.751067,133.843033,1,1,3.0,3.0,Sometimes,0,2.955075,0,1.46046,0.926565,Sometimes,Public_Transportation
231461,Female,19.0,1.6,60.0,1,1,2.0,3.0,Sometimes,0,2.0,0,2.0,1.0,0,Public_Transportation
863230,Male,26.0,1.78,75.0,1,1,2.0,3.0,Frequently,0,2.0,1,2.0,0.0,Sometimes,Public_Transportation
251790,Male,30.577944,1.789992,125.418548,1,1,2.699282,3.0,Sometimes,0,1.0,0,0.839481,0.921991,Sometimes,Public_Transportation
148541,Male,19.0,1.76,55.0,0,1,2.0,4.0,Sometimes,0,2.0,0,2.0,0.0,Sometimes,Automobile
572743,Female,21.996523,1.525691,42.0,0,1,3.0,2.044035,Frequently,0,1.656082,0,0.998039,0.0,Sometimes,Public_Transportation
553788,Female,21.566815,1.738717,133.94608,1,1,3.0,3.0,Sometimes,0,2.839069,0,1.940182,0.923005,Sometimes,Public_Transportation
741467,Male,17.0,1.8,97.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
939950,Female,18.729566,1.566501,41.706283,0,1,2.658112,1.0,Sometimes,0,1.0,0,0.0,1.0,Sometimes,Public_Transportation
412629,Female,26.0,1.622701,111.946321,1,1,3.0,3.0,Sometimes,0,2.737353,0,0.0,0.451377,Sometimes,Public_Transportation
525875,Male,21.808159,1.836669,96.940255,1,1,2.0,3.0,Sometimes,0,2.0,0,2.0,1.0,0,Public_Transportation
456787,Male,18.0,1.798645,52.514302,1,1,1.889199,3.0,Sometimes,0,2.0,1,1.0,1.0,Sometimes,Public_Transportation
380489,Female,21.0,1.65,80.0,1,1,3.0,1.0,Sometimes,0,1.0,0,1.0,1.0,Sometimes,Public_Transportation
353694,Male,20.0,1.78,102.0,1,1,2.0,1.0,Sometimes,0,3.0,0,1.0,1.0,0,Public_Transportation
979061,Male,23.0,1.67,75.0,1,0,3.0,3.0,Always,0,1.0,1,2.0,2.0,0,Public_Transportation
534255,Female,26.0,1.629225,104.954834,1,1,3.0,3.0,Sometimes,0,2.653563,0,0.0,0.555468,Sometimes,Public_Transportation
189569,Female,38.0,1.53,78.0,1,1,2.0,3.0,Sometimes,0,1.0,0,0.0,0.0,Frequently,Automobile
628201,Male,33.852953,1.7,83.520113,1,1,2.671238,1.971472,Sometimes,0,2.144838,0,0.0,0.973834,0,Automobile
182387,Male,26.348156,1.848553,117.398976,1,1,2.0,3.0,Sometimes,0,2.292073,0,0.763595,0.038253,Sometimes,Public_Transportation
272764,Male,20.670975,1.807538,85.261339,1,1,1.317729,3.0,Sometimes,0,2.0,0,0.065264,0.378619,Sometimes,Public_Transportation
548939,Male,18.0,1.7,70.0,1,1,3.0,3.0,Sometimes,0,2.0,0,2.0,1.0,Sometimes,Public_Transportation
866830,Female,24.0,1.6,56.0,1,1,2.0,3.0,Frequently,0,2.0,0,3.0,1.0,Sometimes,Public_Transportation
582591,Female,17.0,1.71,65.0,1,1,3.0,1.0,Sometimes,0,2.0,1,0.0,1.0,Sometimes,Public_Transportation
395618,Male,33.0,1.83,99.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Automobile
138604,Male,25.540865,1.787195,115.45845,1,1,2.203962,3.0,Sometimes,0,2.15687,0,1.284798,0.688293,Sometimes,Public_Transportation
766582,Male,24.0,1.7,97.0,1,0,3.0,3.0,Sometimes,0,3.0,0,3.0,2.0,0,Public_Transportation
842865,Male,18.0,1.722547,51.457226,1,1,2.750715,3.0,Sometimes,0,1.430444,0,0.975384,1.978043,Sometimes,Public_Transportation
828330,Male,40.0,1.7,98.0,0,1,2.0,1.0,Sometimes,0,2.0,0,1.0,0.0,0,Automobile
687887,Male,19.0,1.69,64.0,0,1,2.0,4.0,Frequently,0,2.0,0,0.0,1.0,Sometimes,Automobile
904523,Female,31.327609,1.672959,72.713611,1,1,2.0,3.762778,Sometimes,0,2.0,0,0.6081,1.0,Sometimes,Automobile
473690,Female,21.572114,1.782722,137.785027,1,1,3.0,3.0,Sometimes,0,2.444125,0,1.68291,0.686491,Sometimes,Public_Transportation
505236,Female,21.291969,1.729099,133.742943,1,1,3.0,3.0,Sometimes,0,2.825629,0,1.68291,0.901071,Sometimes,Public_Transportation
291909,Female,18.0,1.6,48.0,0,1,2.0,3.0,Sometimes,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
821642,Female,38.445148,1.660955,78.0,1,1,2.0,3.0,Sometimes,0,2.0,0,0.02006,0.0,0,Automobile
185423,Male,20.914366,1.699315,103.706181,1,1,2.0,2.937607,Sometimes,0,1.871033,0,1.0,0.0,0,Public_Transportation
212002,Male,37.056193,1.75,118.277657,1,1,2.031185,3.0,Sometimes,0,2.280555,0,0.598655,0.0,Sometimes,Automobile
143082,Female,39.0,1.55,77.0,1,1,2.0,3.0,Sometimes,0,1.0,0,0.0,0.0,Sometimes,Automobile
805127,Male,18.0,1.7921,108.742005,1,1,2.0,2.994198,Sometimes,0,2.708168,0,1.0,1.546738,Sometimes,Public_Transportation
190896,Male,24.079971,1.700164,99.204695,1,1,2.14128,1.66338,Sometimes,0,2.0,0,1.930033,0.73421,Sometimes,Public_Transportation
680669,Female,17.0,1.56,55.0,0,1,3.0,3.0,Sometimes,0,1.0,0,1.0,1.0,Sometimes,Public_Transportation
992972,Female,19.434709,1.538398,42.0,0,1,2.85916,3.092116,Frequently,0,1.0,0,1.727114,0.0,Sometimes,Public_Transportation
533148,Female,22.875223,1.632605,82.0,1,1,1.362441,1.0,Sometimes,0,2.0,0,0.0,1.269982,Sometimes,Public_Transportation
734287,Female,19.0,1.527133,42.0,0,1,1.72989,3.998618,Frequently,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
474330,Female,20.0,1.65,88.0,1,1,3.0,3.0,Sometimes,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
115225,Male,33.0,1.75,84.0,1,0,2.0,3.0,Sometimes,0,2.0,0,3.0,0.0,Sometimes,Automobile
901148,Male,25.992719,1.677178,79.828725,1,1,2.0,2.119826,Sometimes,0,3.0,0,0.008368,0.0,Sometimes,Public_Transportation
778781,Female,21.0,1.72,68.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,0,Public_Transportation
857317,Male,21.0,1.8,70.0,1,1,2.0,4.0,Frequently,0,1.0,0,2.0,0.0,0,Public_Transportation
368290,Female,43.591999,1.64,84.493156,1,1,2.0,3.0,Sometimes,0,2.0,0,0.0,0.0,0,Automobile
294318,Male,21.929387,1.698049,75.0,1,1,2.0,3.0,Sometimes,0,1.77962,0,0.943266,0.127879,Sometimes,Public_Transportation
686570,Male,22.177099,1.859717,121.889803,1,1,2.200588,2.966803,Sometimes,0,1.345298,0,1.097905,0.0,Sometimes,Public_Transportation
572699,Female,21.0,1.71,66.0,1,1,3.0,3.0,Sometimes,0,2.0,0,1.0,0.0,Sometimes,Public_Transportation
919079,Male,21.0,1.7,80.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
512315,Male,18.0,1.76,70.0,1,1,2.0,3.0,Frequently,0,2.0,0,2.0,1.0,Sometimes,Public_Transportation
623821,Female,23.0,1.6,82.0,1,1,1.0,3.0,Sometimes,0,2.0,0,0.0,2.0,Sometimes,Public_Transportation
788988,Male,21.0,1.72,70.0,1,0,2.0,3.0,Frequently,0,2.0,0,0.0,0.0,Sometimes,Public_Transportation
279400,Female,17.0,1.8,50.0,1,1,3.0,3.0,Frequently,0,2.0,0,2.0,1.0,Sometimes,Public_Transportation
245166,Male,30.627962,1.859717,125.418548,1,1,2.57649,3.0,Sometimes,0,2.357969,0,1.999836,0.6454,Sometimes,Public_Transportation
601007,Female,18.0,1.74,87.0,0,1,2.0,3.0,Sometimes,0,2.0,0,2.0,0.0,0,Public_Transportation
190396,Male,26.945139,1.86516,119.081804,1,1,2.225149,3.0,Sometimes,0,2.738485,0,0.74225,0.156187,Sometimes,Public_Transportation
963892,Male,21.0,1.71,75.0,1,1,1.0,3.0,Frequently,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
219001,Male,21.086512,1.718534,80.749657,1,1,2.0,3.169089,Sometimes,0,1.279756,0,2.0,1.73216,Sometimes,Public_Transportation
423060,Female,23.0,1.66,60.0,1,1,2.0,3.0,Always,0,2.0,0,1.0,0.0,Sometimes,Public_Transportation
182249,Male,18.0,1.74,52.0,0,1,3.0,3.0,Frequently,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
204879,Female,120.0,3.0,600.0,1,1,2.0,3.0,Frequently,0,2.0,0,0.0,1.0,Frequently,Automobile
278582,Female,22.704828,1.622703,82.144405,1,1,2.0,3.0,Sometimes,0,2.887909,0,0.0,0.620465,0,Public_Transportation
893755,Female,41.0,1.57,80.0,1,1,2.0,3.0,Sometimes,0,1.0,0,0.0,0.0,0,Automobile
764686,Female,23.0,1.66,60.0,0,1,3.0,3.0,Sometimes,0,2.0,0,0.0,0.0,Sometimes,Automobile
627014,Male,31.662814,1.672959,89.991671,1,1,1.897796,3.0,Sometimes,0,2.11267,0,0.388269,0.0,Sometimes,Automobile
210213,Male,17.0,1.83,113.0,0,1,2.0,3.0,Sometimes,0,3.0,0,1.0,1.0,Sometimes,Walking
729214,Male,33.722449,1.750085,118.114184,1,1,2.0,3.0,Sometimes,0,2.024035,0,1.07672,0.0,Sometimes,Automobile
453027,Female,25.908829,1.607939,102.38745,1,1,3.0,3.0,Sometimes,0,1.030501,0,0.04525,1.0,Sometimes,Public_Transportation
610688,Male,22.0,1.691303,80.539,1,0,2.0,2.392811,Sometimes,0,2.0,0,2.685087,1.409198,0,Public_Transportation
610458,Female,27.0,1.5,62.0,0,1,3.0,1.0,Sometimes,0,1.0,0,0.0,0.0,Sometimes,Public_Transportation
464009,Male,33.789301,1.838441,97.829344,1,1,2.0,3.0,Sometimes,0,2.196471,0,1.0,0.0,Sometimes,Automobile
598908,Female,21.568951,1.622397,62.871794,0,1,2.0,1.293342,Sometimes,0,1.429687,0,0.062932,0.0,Sometimes,Public_Transportation
231910,Male,18.0,1.62,70.0,0,1,2.0,1.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
450396,Male,24.622054,1.759933,112.438508,1,1,1.570089,3.0,Sometimes,0,2.0,0,1.554817,0.631217,Sometimes,Public_Transportation
184490,Female,23.0,1.6,45.0,1,0,3.0,3.0,Sometimes,0,2.0,0,1.0,1.0,0,Public_Transportation
179565,Female,21.02064,1.730199,78.55444,1,1,2.0,1.0,Sometimes,0,2.0,0,1.981154,1.344072,Sometimes,Public_Transportation
419458,Male,24.244029,1.712905,120.921535,1,1,2.748971,3.0,Sometimes,0,2.01499,0,1.320065,0.213437,Sometimes,Public_Transportation
716646,Female,23.0,1.72,83.0,1,1,2.0,1.0,Sometimes,0,1.0,0,1.0,1.0,0,Public_Transportation
787890,Male,19.0,1.77,108.0,0,1,3.0,3.0,Sometimes,0,3.0,0,1.0,2.0,0,Public_Transportation
813510,Male,30.188303,1.848553,118.26569,1,1,2.195964,3.0,Sometimes,1,2.184707,0,0.883542,0.390178,Sometimes,Automobile
847870,Male,30.916426,1.78968,120.009392,1,1,2.407817,3.0,Sometimes,0,2.364849,0,1.076729,0.153669,Sometimes,Automobile
153287,Male,30.870724,1.670774,101.626189,1,1,2.99448,2.39007,Sometimes,0,1.0,0,0.934286,0.0,Sometimes,Public_Transportation
191350,Female,22.857123,1.62826,82.967937,1,1,2.060922,1.0,Sometimes,0,2.265727,0,0.110887,0.315595,0,Public_Transportation
287598,Female,19.0,1.59,45.0,0,0,3.0,3.0,Frequently,0,1.0,0,1.0,0.0,Sometimes,Public_Transportation
941243,Female,21.682636,1.746411,133.878843,1,1,3.0,3.0,Sometimes,0,2.825629,0,1.577824,0.923005,Sometimes,Public_Transportation
923142,Male,31.755387,1.829971,120.921535,1,1,2.499108,3.0,Sometimes,0,2.318134,0,1.881761,0.0,Sometimes,Automobile
912492,Male,18.0,1.75,80.0,1,1,2.0,3.0,Always,0,2.0,1,2.0,1.0,0,Public_Transportation
839002,Male,19.0,1.85,60.0,0,1,3.0,4.0,Frequently,0,2.0,0,2.0,0.0,Sometimes,Public_Transportation
169138,Female,33.789301,1.6811,77.965532,1,1,2.813775,2.10601,Sometimes,0,1.639202,0,0.978815,0.0,0,Automobile
788291,Male,20.0,1.7,70.0,1,1,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
966792,Female,18.0,1.6,57.0,1,0,2.0,3.0,Sometimes,0,2.0,0,3.0,0.0,0,Public_Transportation
148260,Female,24.284861,1.75655,78.429312,1,1,2.642744,2.119682,Sometimes,0,2.0,0,1.103088,0.0,Sometimes,Public_Transportation
665209,Female,16.0,1.56,51.0,0,1,2.0,3.0,Always,0,2.0,0,1.0,1.0,Sometimes,Public_Transportation
342659,Male,24.739421,1.737984,85.0,1,1,2.0,3.0,Sometimes,0,2.0,0,0.0,1.434198,Sometimes,Public_Transportation
361497,Female,26.0,1.641849,111.939671,1,1,3.0,3.0,Sometimes,0,2.72005,0,0.0,0.088309,Sometimes,Public_Transportation
186045,Female,37.524551,1.567915,76.129784,1,1,2.0,3.0,Sometimes,0,1.569082,0,0.0,0.0,Sometimes,Automobile
829188,Male,17.729923,1.703098,75.920519,0,1,2.0,3.986652,Sometimes,0,2.044694,1,1.0,1.0,Sometimes,Public_Transportation
464007,Male,23.0,1.669039,94.743892,1,1,2.0,2.948721,Sometimes,0,1.0,0,0.99295,0.0,0,Public_Transportation
126198,Female,26.0,1.62456,104.592372,1,1,3.0,3.0,Sometimes,0,2.619517,0,0.0,0.465444,Sometimes,Public_Transportation
761578,Male,28.377958,1.849003,113.15464,1,1,2.842102,3.0,Sometimes,0,2.160169,0,1.17116,0.0,Sometimes,Automobile
108421,Male,25.100513,1.829757,118.332966,1,1,2.938687,2.752318,Sometimes,0,1.83412,0,1.144683,0.0,Sometimes,Public_Transportation
156343,Male,31.783524,1.851123,120.998266,1,1,2.938616,3.0,Sometimes,0,2.939492,0,1.723934,0.739684,Sometimes,Automobile
638468,Male,18.0,1.65,80.0,1,0,2.0,3.0,Sometimes,0,2.0,0,1.0,1.0,0,Public_Transportation
424943,Male,35.389491,1.701413,96.710735,1,1,2.0,2.977909,Sometimes,0,2.685842,0,1.857351,0.894678,0,Automobile
976971,Female,39.135634,1.643892,80.0,1,1,2.0,3.0,Sometimes,0,1.984323,0,1.299469,0.0,Sometimes,Automobile
602434,Female,23.0,1.581527,78.089575,1,1,2.0,2.070033,Sometimes,0,2.953192,0,0.118271,0.0,0,Public_Transportation
673209,Female,21.571288,1.641149,88.600878,1,1,2.081238,1.0,Sometimes,0,3.0,0,1.0,1.344072,Sometimes,Public_Transportation
551777,Female,34.29016,1.673333,84.803311,1,1,2.0,1.820779,Sometimes,0,1.077253,0,1.304291,0.0,0,Automobile
823056,Female,18.0,1.556611,39.371523,0,1,2.959658,3.0,Sometimes,0,1.636326,0,0.663896,1.281141,0,Public_Transportation
